reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
02c9a704-3a32-47bd-9ce9-131394c98445,Herlina Surisma,https://play-lh.googleusercontent.com/a/AGNmyxYl9qR3lZaU5bYedTj6-DPesQ-dVHrwNpYLDHerjg=mo,Lemot bangettt. Bikin males bukanya:(,2,0,2.98.22,2023-02-24 13:13:14,"hi ka maaf ya atas kendalanya, terkait hal tersebut aku sarankan untuk pastikan internet stabil, dan lakukan clear cache. jika masih terkendala bisa hubungi aku melalui live chat yaa. Met Malam :)^DR",2023-02-24 15:09:33
734522a0-9344-440a-aeff-587dbbf5f6af,Reny Haruno,https://play-lh.googleusercontent.com/a/AGNmyxanGTFNIP5E2LNwtX3-CIrJb_RZVE4KErx0AkS3=mo,"Dikit2 admin, mau check out admin, isi saldo admin, gratis ongkir ptongan makin dikit hadeeehhh lama2 males pake shopee mngkin bsa bralih ke aplikasi sbelah kali ya",2,0,2.95.47,2022-12-03 08:12:28,Waah makasih ya kak bintang 5nya. Terkait kendala kamu mengenai Spaylater yang tidak dapat di gunakan atau loading yang lama mimin saranin pastiin aplikasi Shopee kamu dalam keadaan terbaru dan jaringan internet kamu dalam keadaan stabil. setelah itu kamu juga bisa clear cache dan jangan lupa untuk Log Out serta Log in ya:)^KV,2021-11-30 09:34:29
c0afeec7-bf4f-4288-8852-973f7f4250f0,Satiyah Putri,https://play-lh.googleusercontent.com/a/AGNmyxYs5MZ0kYzWHmNACIvGRqsmmmj8CZ9v1EKkTSVC=mo,"Ko skarang shopee aku suka ga mau di buka keterangannya sedang dalam perbaikan terus...padahal sudah diperbarui,sudah hapus cache..",2,0,2.95.52,2022-12-24 07:21:58,,
63a21abb-9eff-442e-ba63-c79734b33597,Siti Hotijah,https://play-lh.googleusercontent.com/a/AGNmyxb9SjdaaikDEresk8XgvK_pfq0Q86vgar3xDF-w=mo,"Min maap kukasi bintang 2 dulu ya. Shopeeku lemot banget, selalu aja minta sambungkan ke jaringan lbh stabil, pdhl sblmnya ga. Udah login logout, bersihkan cache, bahkan sampe reinstall, ttp aja ga bisa. Sampe ak gabisa CO apapun 😭. Ak mau chat cs aja gabisa krn selalu sambungkan ke jaringan yg lebih stabil. Jaringanku oke, tapi skrg gabisa buat akses shopee. Tolong min ak harus ke siapa biar ak bisa pake shopee lagi. Terimakasih mimin",2,1,2.92.27,2022-09-19 08:51:46,"Hi Kak. Maaf bgt yaa udh bikin ga nyaman. Terkait kendala kamu, Mimin saranin buat clear cache, pastiin jg aplikasi udh versi terbaru, hapus & segera checkout barang yg ada di keranjang. Pastikan jg sinyal Kakak stabil dan coba secara berkala yah Kak. Kalo ada kendala lain, bs hub Call Center di 08001500702 atau Live Chat Have a great day. ^DK",2022-09-19 10:02:16
dcacf6e5-34b3-4527-a105-c4d0d9e37512,RAIHAN AKHBAR,https://play-lh.googleusercontent.com/a-/ACB-R5QjGiH-H7DxfXWhHFB9tU33DuM0uaZCEeoowr8fxQ,"Makin kesini shope makin gajelas,giliran baju sexy ada tapigiliran nyari Vape susahbanget gakeluar keluar.",2,0,2.98.10,2023-02-20 14:53:45,,
01c03640-47a7-4540-9a35-66c703a367f6,Wafiah Diniyah,https://play-lh.googleusercontent.com/a/AGNmyxZPPX6RicDc-KX7WadAUs-qK1g__nymOXf5hZwn=mo,kenapa pembaharuan halaman trs ch mau belanja susah mau beli token susah....,2,0,2.95.59,2022-12-23 09:20:01,,
b37b665f-b433-46b6-a03e-1b583d154eac,Michael Kevin Bangun,https://play-lh.googleusercontent.com/a-/ACB-R5SnLdYEDOLD-zLDpxcjKH-7YZcZHE2D6A7c6-1Bqw,"Ribet sekali mau mindahin no hp, dri hp yg lama dgn hp yg baru..",2,0,,2022-10-18 07:21:46,"Hi ka, maaf bikin kaka ga nyaman. Terkait perubahan nomor hanpdhone. Kaka bs klik Saya > pilih ikon ⚙️ > pilih Profil Saya > pilih Handphone > masukkan no. handphone baru* > pilih Lanjut > pilih Kirim untuk menerima Kode verifikasi (OTP) melalui WhatsApp. Info lengkapnya bs klik tautan https://help.shopee.co.id/portal/article/72515 Sehat selalu ^VP",2022-10-18 08:50:46
928146a9-d111-4997-9392-f18e2b001fd9,herrys _RM,https://play-lh.googleusercontent.com/a-/ACB-R5RoGPV3NHXPcgtfN1lQ-qOTJxvuTevuTve3hR7d-cM,"Limit ada, malahan tdi pagi limit ditambah 270k, ehh tiap kali mau nyoba pembayaran pakek shopeepaylater ditolak mulu...ahhh bkin ksel dah shopee, mending hapus ajja dah akun saya.",2,11,2.98.30,2023-03-10 04:07:11,"Hai kak, maaf ya udah buat kamu bingung terkait kendala tidak bisa checkout dengan Spaylater. Pastikan kamu tidak memiliki keterlambatan pembayaran tagihan Spaylater dan mimin saranin kamu untuk menggunakan metode pembayaran lain ya Kak.

Jika ada kendala, bisa DM twitter @ShopeeID yah. Sehat selalu :) ^WZ",2023-03-10 05:39:01
73b834b3-4459-4e78-830a-f150619a8c36,Aisah Almaira,https://play-lh.googleusercontent.com/a-/ACB-R5RASQq-o4KZFMufmpKHYgYqb-UXyfkoSm1z9LEG,Bagus tp ada video video nya gitu jadi lemot,2,0,2.68.11,2022-07-22 08:15:22,"Halo kak , maaf ya atas kendala km. Mimin bantu info ya pastikan aplikasi Shopee km udh diupdate dan jaringan internet km jg stabil, hapus beberapa produk di keranjang yg blm ingin km beli, lalu clear cache, log out serta log in kembali dan coba secara berkala 1x24 jam ya. Semoga informasinya membantu kamu ya🙏 ^PW",2022-07-22 09:16:48
020dcae1-9c66-466d-ac10-68f6f400cc99,Fuad Din,https://play-lh.googleusercontent.com/a-/ACB-R5QGo8hBfWiKYAQ9tPcudhObgrKRkvq1YYqzqVDVKg,"Setelah update malah lemot, sering macet jd males mau belanja. Soalnya harus force close app dulu baru bisa. Ahg..... Sudahlah",2,1,2.89.41,2022-07-19 05:25:02,,
ec517733-60f4-49a9-bb04-c7facd540a92,Dapin AP,https://play-lh.googleusercontent.com/a-/ACB-R5QIqFku4zE1CZXcOkS2qkl16vzlyuPk1ELjeDnABQ,Apk nya lemot,2,0,2.94.13,2022-10-21 13:35:44,"Hai Kak , maaf banget ya udh buat kamu ga nyaman 🙏 untuk kedepannya Shopee bisa berikan layanan yang lebih baik lagi. Terkait kendala kamu mimin saranin update aplikasi Shopee, jaringan yg kamu gunakan stabil, lakukan clear cache perangkat, dan coba berkala yaa Kak. Kalo ada kendala atau pertanyaan bisa DM mimin yaa kak, stay healthy 🤗 ^YP
",2022-10-21 15:21:42
53bdc8ef-da64-489e-aa2d-cc62880aaf1d,arta nur,https://play-lh.googleusercontent.com/a-/ACB-R5R18j_LCDUz2Rvxlzil06P5UxqMg9zHAAOm3HLl6A,sangat kecewa saya beanja di sopee selernya kantornya ga tanggung jawab sampai saat ini kurang barang nya ga ada yg tanggung jawab,2,0,2.95.52,2022-12-20 06:18:44,"hi kak, maaf ya buat kamu ga nyaman terkait pesanan yang kurang. mimin saranin untuk ajukan pengembalian barang/dana ya kak dan aktif di forum diskusi. km bisa indoin no pesanan dan username ke DM twitter @ShopeeCare. S\sehat selalu 🙏 ^TV
",2022-12-20 07:38:37
aba46631-dbd4-41fb-a3b9-86ad71a157f5,Ibnu Groho,https://play-lh.googleusercontent.com/a/AGNmyxZNIsc6PDP6NK9Kz7NJ1vLJUJNbtc4YFfY6fQB_=mo,Melihat biaya penanganan yang begitu mahal saya jadi urung membeli barang yang saya inginkan,2,0,,2022-11-23 04:02:29,,
e4ff1f47-5214-41d9-8446-e0b82a8a2227,LuLuk Mukarromah,https://play-lh.googleusercontent.com/a-/ACB-R5RS6S4mCMA0Mr2yFR_rWbAx62_Ye9qrQi7HiIFX,"Shopee sekarang makin manja, harus belanja Rp 40-Ribu baru dapat Ongkir ... Dulu Belanja Rp 0",2,0,2.94.13,2022-11-05 10:33:06,"Hai Kak, maaf buat ga nyaman. Mimin bantu infoin untuk setiap voucher gratis ongkir memiliki S&K serta masa berlaku yang berbeda-beda. Pastikan pesanan km udh sesuai dengan S&K voucher yg akan km gunakan ya kak. Jika ada kendala, bisa chat ke pusat bantuan Shopee atau DM ke sosmed resmi Shopee. Moga infonya membantu, stay safe ^CE",2022-11-05 12:16:58
2687842d-8ea9-4d76-b8a3-c36dbbb532e1,Panca R15,https://play-lh.googleusercontent.com/a-/ACB-R5TA-wlahrtyNkD3aItIDSCZ1kkxENnNLLA1MaFFeg,Intinya lemot parah dan dan tidak semua produk bisa COD. semoga cepat d perbaiki,2,0,2.85.32,2023-03-26 05:03:38,,
77c3c2bd-cb12-4e4b-8971-760f54f1775f,Karunia Kusuma N S,https://play-lh.googleusercontent.com/a/AGNmyxZy-BiiNXAhDJ6RgBvrVmtdzo5U49Ugi0t9TwXN=mo,Gabisa dibuka malahan,2,0,2.95.52,2022-12-23 12:23:13,,
44a8e418-6370-45a7-ada1-742d3be14769,Herman Pelani,https://play-lh.googleusercontent.com/a-/ACB-R5Qt3q6QYpvmyB6y_Tj_fSjIQ1L1-_ngCuCAbrZb,Akun saya di blokir apa salah saya,2,0,2.95.52,2023-01-18 07:52:04,"Hi kak, maaf ya atas kendalanya. mimin infoin pastiin kamu selalui patuhi kebijakan shopee ya kak. terkait kendala kamu yuk infoin ke aku ya kak melalui live chat /DM ke Social Media kita ke @Shopee_id ya. sehat selalu 🙏🏻 ^DX",2023-01-18 08:01:14
4ef1d0ea-fceb-4713-a212-dab4b2d1f4b2,Akhmad chenel,https://play-lh.googleusercontent.com/a/AGNmyxZ8g8UCc7Ta8wFkJnbACzdFAbfdCmFsnsldAcA=mo,Gambar item produk sangat sering sekali tidak muncul. Sering ngelag. Tolong diperbaiki.,2,0,2.75.61,2022-11-16 16:56:24,"Hi kak, maaf ya udah bikin kamu ga nyaman. terkait kendalanya mimin saranin kamu sudah menggunakan aplikasi shopee versi terbaru ya kak, pastikan jaringan kamu stabil, dan kamu bisa Clear Cache atau Log Out serta Log In ya kak, mohon coba berkala yaa kak. Kalo masih tetap berkendala boleh colek mimin di live chat app Shopee ya :) met malem ^FU",2022-11-16 18:16:57
15d7db34-ecde-41ea-bd68-40894ef87edb,Rifal Aditia,https://play-lh.googleusercontent.com/a-/ACB-R5RLjeFNF-mnMOlxVTjOeLSInwJNiE0uWoz3hDlM,Saya mau membayar lewat shoopepay malah shoopepay nya tidak bisa di buka?,2,0,2.89.41,2022-08-12 04:29:16,,
62937e61-3a8f-4732-9280-294db7c13838,imam thohari,https://play-lh.googleusercontent.com/a-/ACB-R5Tc1a4wllKyY6dK466BNZ_GhKxT7lH9hMqRdc0p8w,"Habis update malah lemot, sampai udah unistall ttp lemot, koreksi dong developer nya, jangan kasih saran yg klasik, sinyal ok, delete chace dll, jd males pakai Tuh kan klasik banget balasannya by bot..",2,0,2.98.23,2023-02-27 15:06:01,"Hi kak Imam, maaf ya kak udah bikin gak nyaman. Terkait kendala aplikasi kk, mohon pastikan kk menggunakan jaringan yg stabil, dan memastikan ada cukup memori untuk menjalankan aplikasi Shopee serta mencoba secara berkala ya kak. Jika masih terkendala bs hubungi k Live Chat/DM sosial media resmi Shopee yg bercentang biru. Stay health🙏^NN",2023-02-27 02:47:40
5b37220d-c21b-4672-bbc9-cbdbc07f3462,Rehan Ripansah,https://play-lh.googleusercontent.com/a-/ACB-R5SNpteLRPK0UllFqaUhVk-mvDR-dpFGx613DlzY,Aplikasinya berat susah orang buat belanja di handpon spek rendah,2,0,2.95.20,2022-11-08 03:19:16,"Hai Kak , maaf banget ya udh buat kamu ga nyaman 🙏 untuk kedepannya Shopee bisa berikan layanan yang lebih baik lagi. Terkait kendala kamu mimin saranin update aplikasi Shopee, jaringan yg kamu gunakan stabil, lakukan clear cache perangkat, dan coba berkala yaa Kak. Kalo ada kendala atau pertanyaan bisa DM mimin yaa kak, stay healthy 🤗 ^YP
",2022-11-08 04:41:28
6224aaaa-0efd-49af-855b-42c61793204d,Tangbu_official,https://play-lh.googleusercontent.com/a-/ACB-R5Sog8S8phRuFMOur3kcell3iqFO6CnGKueJxS89SQ,"perbaikan mulu dari kemaren ga bisa di buka aplikasi nya,saldo ngendap di dalam lagih parahh",2,0,2.95.52,2022-12-23 11:21:48,,
8e0c0261-4c04-42c3-9bda-257fed58a873,Dde Cioh,https://play-lh.googleusercontent.com/a/AGNmyxZLd5R2nWKANpW2N86gxn_6846I5Mk1eT227r0K=mo,Kok aplikasi shopee qw dlam perbaikan trs yah mau blnja jdi gk bsa ngsel in bgt qw mau uninstal takut slh ntr kehilangan akun shopee qw😣 tlong dong pihak shopee ksih solusi d apain gtu biar gk smpek uninstal pdhl gk undate kok mlah gtu kmbali k halamn trs,2,0,2.92.27,2022-09-23 02:07:51,"Hai kak, Maaf udah buat ga nyaman. Mimin saranin untuk Relogin ,Clear Cache, pastikan aplikasi udah versi terbaru dn jaringan internetnya stabil, kakak juga bisa menggunakan perangkat lain seperti PC sebagai pembanding lalu coba secara berkala dalam 1x24 jam kedepan. DM miminn ke Twitter @ShopeeCare ya kak kl masih berkendala, Met siang🙏^CB",2022-09-23 04:09:13
91efcf9d-239b-4da5-8f9b-c3dc86abfe85,Ika Setya,https://play-lh.googleusercontent.com/a/AGNmyxaXeM_K7UuHLsligDWAVRD1wyc2Jm-RZtK83elh=mo,Kenapa setelah update suka keluar dg sendiri aplikasinya. Nge bug. Dan lemot banget. Padahal signal nya full.,2,0,2.92.27,2022-09-16 04:05:35,,
33b4a8f6-e8e9-443a-8ab6-f39ea9dafab1,Mas Joe,https://play-lh.googleusercontent.com/a-/ACB-R5Q2PWyDOJf1wzOt721O6Yg9YXMGDGT013wjuMVT9Q,"Sekarang susah, lemot, geal geol,,bikin emosi,,, !",2,0,2.98.30,2023-03-05 00:29:58,"Yeaay seneng bgt mimin dapet 5 bintang dari kamu kak hihi tengkyu yaah😍 emang ga salah pilih Shopee jd tempat belanja yg aman dan praktis utk belanja barang2 favorit kamu niih, jgn sampe kelewat jg yaw promo2 menarik di Shopee. kalo mau ada yg ditanyain boleh colek aku aja di DM twitter @shopeecare kak, stay healthy 😊 ^NF",2022-09-24 05:00:18
84c6e664-f8ba-4e9a-a769-4fe624e713f1,Zulfi Kar,https://play-lh.googleusercontent.com/a/AGNmyxbHGuZPNFR23vJdrbkLme2WbSGFCHCM5LMhXrRD=mo,"bagus, apl yg sangat membantu tpi maaf cukup dua bintang aja, karena yg tiga ada di ayang🤣",2,0,,2022-09-08 04:45:08,"Holla kak, wiih mantapss makasih ya udh mempercayakan kebutuhan kamu di Shopee. Jangan sampe kehabisan promo dan kejutannya yaaw. Kalo ada kendala, sunduls aku di sosmed resmi Shopee bercentang biru atau DM twitter @ShopeeCare ya kak. Happy Shopping :) ^FE",2022-09-08 05:06:12
486cb3b4-78c5-4f3a-9674-fc8ee8337f3b,REGI PRADIPTA,https://play-lh.googleusercontent.com/a-/ACB-R5RDwDKE4fkfmkh9KTt_SgOY2lXa0QYIQ5QEMgGs,Sekarang Gak ada Gratis Ongkir nya.,2,0,,2022-11-01 15:17:10,"Hi kak maaf udh buat km ga nyaman. Terkait gratis ongkir km bisa klaim vouchernya pada halaman 'Gratis Ongkir&Voucher' yaa, pastiin km sudah ikuti s&k sebelum menggunakan voucher tersebut yaaa. Misal ada pertanyaan boleh chat aku di Live Chat Shopee ya kak. Stay safe🙏^BR",2022-11-01 17:10:35
9d6a7cfe-e4ed-4bf8-bc21-31ace9e62303,Yon Yono,https://play-lh.googleusercontent.com/a/AGNmyxaboNdEJ3s2mjN2janv434Q5bJF11V1J_hJSuM=mo,Loadingnya lama,2,0,2.94.13,2022-10-12 08:05:13,,
16e46f7d-7c5b-4e1f-bdfc-d8b3aa84140d,Algi Asrul M,https://play-lh.googleusercontent.com/a-/ACB-R5TmPjIb_821z6nhnP_j4la47pplno5dPsKyB3f49g,Delay,2,0,2.83.20,2023-01-02 16:50:19,"Hai Kak, maaf banget ya udh buat kamu ga nyaman 🙏 untuk kedepannya Shopee bisa berikan layanan yang lebih baik lagi. Terkait kendala kamu mimin saranin buat update aplikasi Shopee, jaringan yg kamu gunakan stabil, lakukan clear cache perangkat, dan coba berkala yaa Kak. Kalo ada kendala atau pertanyaan bisa DM mimin yaa kak, stay healthy 🙏 ^YP",2023-01-02 18:13:18
75a9e2a7-3c48-4767-9386-a9a5cdba0fa3,Umar Riduan,https://play-lh.googleusercontent.com/a/AGNmyxYGBOGG-G9v7e_o-Dtlm-Z1--QQzYNTX9rDv6V9=mo,Mohon segera di perbaiki masalah lambatnya respon aplikasi Shopee versi sekarang ini. Terima kasih!,2,0,2.92.27,2022-09-23 14:00:36,,
630e6343-df92-4530-99bd-e1fa9bf82a30,yola cipta,https://play-lh.googleusercontent.com/a-/ACB-R5R92qmp5kqWRTwzqO3xfhuu77jZMa6nlxXKIdkL-RA,Makin lama makin lemot,2,0,2.95.52,2023-01-14 05:40:15,"Hiii kak, mohon maaf terkait kendala yg kamu alami, mimin sarankan pastikan untuk memperbarui aplikasi Shopee kamu ya. Pastikan jaringan internet kamu juga dalam keadaan yang stabil. Clear Cache pd aplikasi Shopee dan Log Out serta Log In kembali ya kak. Jika masih terkendala cus infoin ke mimin Via DM IG @shopee_id ya. Stay safe 😊^HD
",2023-01-14 06:56:34
e56bc03c-ab52-414a-91ed-2b10cbe7ed5a,Rahmat Verdian,https://play-lh.googleusercontent.com/a/AGNmyxaE9FQBDLXqQEVNxrr-i_Ro-d415V1KQd1E7NCm=mo,Katanya shopee gratis ongkir.padahal potongan ongkir,2,0,2.90.25,2022-07-29 16:47:58,"Hi Kak, mohon maaf atas kendala yang dialami. Kami selalu berupaya untuk memberikan pelayanan dan solusi yang terbaik untuk setiap kendala yang kakak hadapi. Agar dapat kami bantu prioritaskan pengecekan kendala kamu, mohon menghubungi kami melalui Call Center di 08001500702 atau Live Chat 🙏^VY",2022-07-29 19:03:29
95b8e1e9-355d-4062-a724-b66c33dcbc7d,Isma Aliya,https://play-lh.googleusercontent.com/a-/ACB-R5TDYAs3pPukHcjpO6OWFX0GVRkDuSYGl53oNlKI,"Makin kesini makin lemot aja sering di update bukannya tambah lancar malah tambah lemot, ditambah sekrang shope pelit gratis ongkir pelit cashback biaya penangan nya aja bisa ngalah2in ongkir whyyy shipe makin kesini makin bintang 1 aja 😭 padahal dulu banyak banget gretongan nya , performa nya makin lelet 💔",2,0,2.95.52,2022-12-10 08:50:14,"Hi kak, maaf sebelumnya. Terkait kendala km, aku saranin pastiin jaringan internet stabil, logout login, pastiin jg km udh update aplikasi Shopee versi terbaru, coba lakukan clear cache aplikasi ya. Utk gratis ongkir, km bisa cek link ini ya https://shopee.co.id/m/cashback-voucher . Terima kasih ^ZN",2022-12-10 09:50:00
c054eb37-c44a-4d54-91cb-3670d4c7e911,Tips Ndeso,https://play-lh.googleusercontent.com/a-/ACB-R5R38R38xXuf7n8hkkole18jOXC4iu1jA7W2Ir61,"Perbaikan kek udah di update masih aja frezee, bug, error, dll. Hadehhh",2,0,2.89.30,2022-08-20 21:20:47,"Hii kak maaf banget ya udh bkin kamu ga nyaman,semoga kedepannya Shopee bisa kasih layanan yang lebih baik lagi,terkait kendala kamu mimin saranin utk pastiin jaringan yg kamu gunakan stabil , lakukan clear cache login logout dan coba berkala 1x24 jam. Jika masih berkendala bisa hubungi mimin di Call Center di 08001500702 atau Live Chat ya ^CF",2022-08-20 22:09:11
3259c8b7-44c7-4437-86be-d14565768049,Annisa Aurora,https://play-lh.googleusercontent.com/a/AGNmyxYJ7iEr4BADcpzGaaqTc0rFs_Iu3zRgVDnYtRRW=mo,Kalo dapet gratis ongkir kepotong nya cmn 5000 ga kek dulu 😌💔,2,0,2.94.13,2022-10-15 16:18:15,"Hai kak,maaf udah gak nyaman , terkait gratis ongkir potongan yang diberikan bisa variatif ya, karena tergantung dari nilai transaksi pembelian yang dilakukan oleh Sobat Shopee, sehingga nominal potongan ongkirnya pun juga turut variatif ya kak. moga infonya membantu. sehat selalu ^NQ",2022-10-15 18:05:51
825c19cc-3e2b-42a8-acb7-61dc5ff78fba,Kanafi Wahyu Nugroho,https://play-lh.googleusercontent.com/a-/ACB-R5QxuS70R6epoWqzGjEWXehTOqcD6CZaWYoxnkEpJxU,"Semakin di update semakin lemot ini apk, padahal sinyal sangat bagus. Kenapa ya ?",2,8,2.94.13,2022-10-31 12:53:50,"Hai kak, mohon maaf ya atas kendala km🙏 mimin saranin pastiin aplikasi Shopee kmu dlm keadaan terbaru dan jaringan internet km dlm keadaan stabil. setelah itu km jg bisa clear cache dan jangan lupa untuk Log Out serta Log in ya, kamu bisa cba scr berkala. Kalau msh brkendala, colek mimin di sosmed resminya Shopee ya kak. Sehat slalu🙏^HQ",2022-10-31 13:24:50
d7c71e09-c3c7-44fc-a1ab-fbd3e118c434,Tahir Achmad,https://play-lh.googleusercontent.com/a-/ACB-R5SrXRUoEpT2fSVXBmLOoYZ9NT-8lzwe-HEEJ-UNIg,Perbaiki lagi dong systemnya udh lemot tiba2 kelogout kemarin,2,0,2.95.52,2023-02-07 03:28:04,,
5ee7b179-a2d3-4e8c-a243-cd74c29c631f,Gugun Setiawan,https://play-lh.googleusercontent.com/a-/ACB-R5Sm_GygWeHnV54sVuFG0lbh53qjueIgOtM1kEmNFQ,Mntap. Tp sayang ga bisa ganti akun di satu hp padahal udah aktivasi shopee pay😌,2,0,2.89.41,2022-07-31 17:27:45,,
0abca49a-3f9b-44d1-add7-5b3ec0474169,Budi Hendra,https://play-lh.googleusercontent.com/a/AGNmyxb47fcABDzPNQBjCmfLhahpJQTXaG6IDEoDkV5O=mo,Secara keseluruhan untuk fiturnya cukup lumayanlah tapi untuk shopee emas kurang memuaskan Krn penanganannya diserahkan ke pihak ketiga yang sangat membuat aturan agak merugikan/menyusahkan Krn untuk jual beli emas di shopee terlalu besar biaya seperti biaya penitipan yang mengurangi jumlah berat emas serta untuk penjualan emas tidak bisa semua harus ada saldo yang di tahan Ndak sama dengan yang lainnya bisa jual emas semua tanpa ada saldo di tahan.....,2,0,,2022-12-20 12:10:49,"Halo kak, maaf atas kendalanya. Mohon pastikan Kakak memiliki minimal saldo 0,05 gram pada Tabungan Emas. Jika Kakak ingin melakukan penjualan tabungan emas secara keseluruhan bisa dilakukan di outlet Pegadaian yang didaftarkan pertama kali, namun dengan konsekuensi akun tabungan emasnya akan ditutup ya Kak. Terima kasih ^DI",2022-12-20 14:21:44
281fc9d2-b6ed-4447-a011-2b00a5340b76,AKI PRAS,https://play-lh.googleusercontent.com/a-/ACB-R5R7X23WmcOFrQlr0gXgRcj-xldtHu8g0lmfWC8-cQ,"Sekarang ada biaya layanan cebu, sekarang pelit gratis ongkir",2,0,2.85.32,2022-12-19 03:13:45,Hi kak terkait kendala km untuk penambaha biaya layanan hal tersebut diperuntukkan untuk tambahan biaya layanan sistem ya kak. dan utk gratis ongkir km bisa cek berkala pd menu Voucher dan Grtis Ongkir. klo km masih ada pertanyaan terkait shopee km bs DM IG @shopeecare_id yah. moga membantu🙏^VU,2022-12-19 04:07:55
b33b7e15-35fd-4359-8ab9-c73a277a9242,Diajeng Ulfah,https://play-lh.googleusercontent.com/a/AGNmyxbb-jcp59zuve1B9dpOVlVTTQ71il8sxmgTV727=mo,"Please, for platinum members, give a discount for free shipping.",2,0,2.71.21,2022-09-19 12:04:49,,
3c23dbc1-3d36-4f81-b568-fbb852d8c3a3,Sulvira,https://play-lh.googleusercontent.com/a-/ACB-R5REkTLanINueHqPsZV8ebOeAqM0Zn5dUYe2P_jDkg,"Hati hati jika melakukan pinjaman spinjam saya sudah jadi korban,jangan mudah tergiur,saya sudah melunasi lebih awal namun Masi ada penagihan yg seolah"" saya gak bayar, sudah saya laporan ke pihak shopee secera telpn sampai 3x tetapi tetap nihilll ,saya tetap ada penagihan ,,disini saya merasa dirugikan dan merasa klw semua Cs shopee tidak profesional aplikasi burukkkk,dan skg saya proses pelaporan ke pihak berwajib krna saya korban pemerasan dari pihak shopee",2,0,2.92.24,2022-09-01 00:49:42,"Hi Kak, maaf ya udah buat km ngga nyaman terkait kendala sudah melunasi tagihan Spinjam namun masih ditagihkan. Mimin bantu info, apabila km telah melakukan pembayaran, mohon menunggu proses verifikasi selama 1x24 jam. Apabila masih terkendala boleh infokan username, bukti pembayaran tagihan, email aktif melalui Live Chat ya kak. Stay Safe🙏^JZ",2022-09-01 02:18:22
a1a127c7-860c-463e-998d-8f12c59ad3a2,Gilang Sparu,https://play-lh.googleusercontent.com/a/AGNmyxZYfYAkCHWAGYFCs_0OW9sQu7S_sBRYn9GasjWx=mo,"males ongkir nya jd mahal, harus belanja 120rb biar potongan ongkir nya gede.. ga kyk dulu, nunggu 10.10 pun skrng sama potongan ongkir nya.. goodbye.",2,0,,2022-10-09 17:04:07,,
3a733a99-3abf-42cc-ba51-2811e5a92826,Sri Wahyuni,https://play-lh.googleusercontent.com/a-/ACB-R5SkJymh0Nuf0s5RH36PWP5PRYj0QMnAO18uivXk,"makin kesini gratis ongkirnya makin pelit. produk kebanyakan dari pulau jawa, pembeli yg diluar pulau jadi kemahalan di ongkir kalo belanja. harusnya makin laris makin dibanyakin dong promonya, tapi ini makin nyiksa aja.",2,11,2.95.47,2022-11-26 05:38:58,"Hi kak, jgn bingung ya. Untuk ongkos kirim dihitung berdasarkan berat total pesanan dan jarak alamat kamu ya. Supaya lebih hemat kamu bisa menggunakan voucher gratis ongkir yang tersedia dihalaman Gratis Ongkir & Voucher ya. Terima kasih ^MM",2022-11-26 06:54:25
7f58b0e1-0f6b-47be-9a39-60c8c1334952,Eni Eni,https://play-lh.googleusercontent.com/a/AGNmyxbJQRxrH3G8afNkF1C4utrLGayJesKxIHqdYLQ9=mo,"kenapa ga bisa didownload ya, padahal cuma tinggal memasang doang. padahal memori ga penuh, tolong dong diperbaiki",2,0,2.55.13,2022-09-09 00:26:14,"Halo kak Eni, mohon maaf udh buat ngga nyaman. Terkait kendala kakak, mimin saranin pastiin jaringan internet kakak lancar & pastiin juga memori internal di HP kakak cukup yaa buat download aplikasi Shopee. Jika masih berkendala bisa infoin ke mimin melalui Call Center di 08001500702 atau Live Chat Shopee. Stay safe 🙏^GJ",2022-09-09 02:34:19
4210b74f-069f-4d70-ae12-7884b590fd5d,Najwa SN,https://play-lh.googleusercontent.com/a-/ACB-R5Q9h5kWzbJ6Axbe_JCsinEseCG60KW7O7uAAjXMYg,Shopee kok eror terus ya?,2,0,2.95.52,2023-01-04 14:05:15,,
2b10e60d-ff4c-4f7c-b0fd-366061eb26d7,Lucky Shinta,https://play-lh.googleusercontent.com/a-/ACB-R5QkyNB-Zjs-m6ltXtYMzNjJ8nXOw-xNN866C1JFRA,setelah upgrade malah eror aplikasinya,2,0,2.95.52,2022-12-22 11:43:03,,
afcd8cfb-05ea-4ad5-966a-f8446a6a95ce,Syahril King,https://play-lh.googleusercontent.com/a/AGNmyxbz2L3JKc1bQ2BzDDBChLTvzOYHAxXcPCUBWIjv=mo,Nyeselin sumpah ni shopee jaringan bagus tapi pas dibuka kok putih gak keluar keluar produknya,2,0,2.94.13,2022-10-29 07:06:24,"Hai Kak, mohon maaf atas kendala pada aplikasi shopee kamu. Mimin infoin , pastiin jaringan internet kamu stabil saat mengakses, pastikan aplikasi versi terbaru, coba untuk clear cache dan lakukan secara berkala 1x24 jam ya kak. Jika masih berkendala kamu bisa infokan ke mimin melalui DM twitter @ShopeeID , terimakasih🙏^JA
",2022-10-29 08:22:16
a0efd047-699a-4236-95df-17b361ddf0d8,Putriani,https://play-lh.googleusercontent.com/a-/ACB-R5TsIW0_onR-FmstCii4BdViujSEqcJ6XxkemEvsyA,Shopee kok makin kesini makin lama dapet voucher gratis ongkir nya kan ga seru jadinya,2,0,,2023-01-30 06:58:15,,
